stop_id,stop_name,address,city,state_province,postal_code,latitude,longitude,fuel_regular_price,fuel_midgrade_price,fuel_premium_price,fuel_diesel_price,stop_type,country,currency,company_name,stop_company_name,RV Dump,Dental Services,Casino,Electric Vehicle Charging Station,Drug Testing Services,Check Cashing,Check Cashing Services,Pet Wash Station,RV Dump Service,Commercial Truck Oil Change,TirePass In-Service Center,Bulk DEF,Dollar Bill's Slots,Electric Svc,International® Warranty,Lottery,Speedco On-Site,Propane Tank Exchange,Preventative Maintenance,Amazon Pickup,Propane Fill Up Services,Liquor Store,Radioshack,Verizon Wireless,Live Parking,Ministry Services,BITCOIN ATM,Pet Area,Cylinder Propane,Premium Wifi,Handicapped Parking,Urgent Care,Prime Parking Spaces,Restaurant,Video Gaming,Lodging,Fleet Cards Accepted,Total Diesel Dispensers/Lanes,Laundry Room,Freightliner® ExpressPoint℠,Game Room,Wi-Fi - Premium,Private Showers,Bulk Propane,Wifi,Fast Fill CNG (Auto),Wi-Fi,RV Hookup,CAT Scale,RFID Pump Start,Speedzone,Diesel Mobile Fueling,Video Gaming Terminal,Embroidery Shop,Other Lube Services,Transflo Express Scanning,Dog Park,Fast Fill CNG (Class 8),Weigh Scale,Truck Parking Spaces,Bridgestone Tire Monitoring,RV Friendly Parking,Laundry Facility,EV Level 3 DCFC,CB Shop,Refrigerated Trailer Maintenance,Chrome Shop,Diesel Lanes,Car Wash,TransFlo,Western Union,Medical Services,Scale,RV Stop Nearby,Wi-Fi - Basic,Truck Wash,Travel Store,Theater Room,Book Store,Roadside Breakdown Solutions,Drivers Lounge,Full Service Restaurant,EV Tesla Level 3 DCFC,Paid Car Parking,Truck Parking,Engine Diagnostics,Brake Svc,IdleAir,QSR(s),Showers,Dog Wash,Permit Services,Electric Car Charging Station,Self Storage Nearby,Driver Lounge,DEF Lanes,Handicapped Showers,Truck Friendly,Barber Shop,Gas Brand,ATM Available,Chiropractor Services,Video Lottery Terminal,Tire Services,ATM,Transflo,eShop,Hotels Nearby,Pegasus,On-SITE Techs - Select Services,EV Level 2,Fax Machine,CAT Scales,Public Laundry,HVAC Svc,NG Certified Truck Service,Standard Services,Light Mechanical,Oil Changes,Expert Truck Alignments,Amazon Lockers
3455,Pilot Travel Center #455,"488 State Route 61, Marengo, OH 43334",Marengo,OH,43334,40.3708860050448,-82.8308205509261,3.199,3.699,4.199,3.899,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3698,Pilot Travel Center #698,"9935 SR 41, Jeffersonville, OH 43128",Jeffersonville,OH,43128,39.6464278392359,-83.5384354675979,3.099,3.599,4.099,3.639,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3699,Pilot Travel Center #699,"10480 Baltimore, Millersport, OH 43046",Millersport,OH,43046,39.9428939912509,-82.5989058637542,2.999,3.499,3.999,3.669,fuel,USA,USD,MapUp,PilotJ,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,y,,,,,,y,,,,y,,,,,y,,,,,,,
3457,Pilot Travel Center #457,"427 East Main Street, Beaver Dam, OH 45808",Beaver Dam,OH,45808,40.83396841029,-83.9644073286971,3.159,3.659,4.159,3.559,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3458,Pilot Travel Center #458,"619 South Sunshine Boulevard, Eloy, AZ 85131",Eloy,AZ,85131,32.7386047718991,-111.549399142217,2.699,3.029,3.299,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3459,Pilot Travel Center #459,"900 North 99th Avenue, Avondale, AZ 85323",Avondale,AZ,85323,33.4565054657966,-112.273647701852,3.259,3.709,4.009,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3219,Pilot Travel Center #219,"7210 Strawberry Plains Pike, Knoxville, TN 37914",Knoxville,TN,37914,35.9992434,-83.7775841,2.699,3.169,3.589,3.799,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,y,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3460,Pilot Travel Center #460,"400 South Morgan Road, Oklahoma City, OK 73128",Oklahoma City,OK,73128,35.4618116486217,-97.6878632539672,2.699,3.199,3.559,3.499,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3222,Pilot Travel Center #222,"400 Haynes Street, Sturbridge, MA 01566",Sturbridge,MA,1566,42.0669565354846,-72.1066960634765,2.799,3.049,3.299,4.159,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3467,Pilot Travel Center #467,"4105 S. Loop 1604, San Antonio, TX 78264",San Antonio,TX,78264,29.2195544549147,-98.4151195509262,2.789,3.229,3.609,3.659,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3226,Pilot Travel Center #226,"505 Patriot Drive, Dandridge, TN 37725",Dandridge,TN,37725,36.0378660051761,-83.4443849927291,2.659,3.159,3.649,3.399,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3468,Pilot Travel Center #468,"815 Hwy 24 West, Gilman, IL 60938",Gilman,IL,60938,40.7507726384928,-88.0014198121643,3.099,3.499,3.949,3.699,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3469,Pilot Travel Center #469,"2320 Faircrest Street, Canton, OH 44706",Canton,OH,44706,40.7498843,-81.4033739,3.159,3.589,4.149,3.739,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3470,Pilot Travel Center #470,"1191 70th Avenue, Roberts, WI 54023",Roberts,WI,54023,44.9630092609908,-92.5604981343933,2.999,3.499,3.969,3.699,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3471,Pilot Travel Center #471,"35647 US Hwy 27 North, Haines City, FL 33845",Haines City,FL,33845,28.1181446122225,-81.6387063141555,3.149,3.649,4.029,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3472,Pilot Travel Center #472,"525 1st Street, Beasley, TX 77417",Beasley,TX,77417,29.4955633275834,-95.9113899853195,2.799,3.299,3.799,3.859,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3473,Pilot Travel Center #473,"23841 West Eames Street, Channahon, IL 60410",Channahon,IL,60410,41.457419491275,-88.1922620515899,3.249,3.649,4.099,3.699,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,,,,,,,,,y,,,,,,,,,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3231,Pilot Travel Center #231,"249 West Cumberland Gap Parkway, Corbin, KY 40701",Corbin,KY,40701,36.9751222,-84.1077306,2.899,3.399,3.899,3.739,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3474,Pilot Travel Center #474,"270 Scotts Fork-Bonnie Road, Sutton, WV 26601",Sutton,WV,26601,38.7052775279325,-80.6638286613769,2.859,3.289,3.699,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3232,Pilot Travel Center #232,"653 East Idaho Avenue, Ontario, OR 97914",Ontario,OR,97914,44.02573528472,-116.952536830688,,,,3.699,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,y,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3233,Pilot Travel Center #233,"800 John Long Road, Oakland, OR 97462",Oakland,OR,97462,43.5394994260963,-123.288939406082,3.399,3.699,3.999,3.699,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,y,,,,,y,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3475,Pilot Travel Center #475,"305 W. Abrahames Road, Moriarty, NM 87035",Moriarty,NM,87035,35.0112354,-106.0442999,2.929,3.429,3.869,3.499,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3234,Pilot Travel Center #234,"639 State Highway 75 North, Huntsville, TX 77320",Huntsville,TX,77320,30.7382945332442,-95.5937361349182,2.559,3.059,3.559,3.559,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3476,Pilot Travel Center #476,"900 Plaza Avenue, Woodhull, IL 61490",Woodhull,IL,61490,41.1806258325179,-90.3380101507873,3.229,3.629,4.079,4.059,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3477,Pilot Travel Center #477,"1700 US Hwy 75, Anna, TX 75409",Anna,TX,75409,33.3449243646543,-96.5890009153442,2.599,3.009,3.319,3.599,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3236,Pilot Travel Center #236,"301 Ridge Road, Minooka, IL 60447",Minooka,IL,60447,41.4607044,-88.2721814,3.199,3.599,4.049,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3478,Pilot Travel Center #478,"6921 South SR 66, Leavenworth, IN 47137",Leavenworth,IN,47137,38.238928640231,-86.3621260429916,3.099,3.599,4.099,4.059,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3237,Pilot Travel Center #237,"951 Work Street, Salinas, CA 93901",Salinas,CA,93901,36.6652946471572,-121.630089530094,4.099,4.349,4.599,4.499,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3238,Pilot Travel Center #238,"2495 210th Avenue, Percival, IA 51648",Percival,IA,51648,40.6902243245495,-95.7924059312133,2.799,3.299,3.459,3.859,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3239,Pilot Travel Center #239,"1600 East Wyandot Avenue, Upper Sandusky, OH 43351",Upper Sandusky,OH,43351,40.8339473587043,-83.2454950932541,3.159,3.659,4.159,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3481,Pilot Travel Center #481,"281 Pleasant Grove Road SW, Cleveland, TN 37353",Cleveland,TN,37353,35.1528051512422,-84.9531585816146,2.699,3.199,3.699,3.799,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3482,Pilot Travel Center #482,"4610 Broadway, Mount Vernon, IL 62864",Mount Vernon,IL,62864,38.3126608331975,-88.9610264907379,3.099,3.499,3.949,3.799,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3483,Pilot Travel Center #483,"3801 N. Division Street, Morris, IL 60450",Morris,IL,60450,41.3952955745472,-88.4214807822784,3.199,3.599,4.049,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3484,Pilot Travel Center #484,"43 W Park Ave, Ash Fork, AZ 86320",Ash Fork,AZ,86320,35.222338,-112.478669,2.979,3.279,3.579,3.559,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3242,Pilot Travel Center #242,"1851 West 400 North, Shelbyville, IN 46176",Shelbyville,IN,46176,39.5834980898804,-85.8181359755325,2.779,3.279,3.779,4.059,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3243,Pilot Travel Center #243,"4304 First Avenue, Nitro, WV 25143",Nitro,WV,25143,38.4436739,-81.8306979,2.959,3.459,3.929,3.799,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3485,Pilot Travel Center #485,"5625 W. Winnemucca Blvd., Winnemucca, NV 89445",Winnemucca,NV,89445,40.9313508286732,-117.804320138098,3.239,3.699,3.949,3.699,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3486,Pilot Travel Center #486,"12881 Farm to Market Road 14 A, Tyler, TX 75706",Tyler,TX,75706,32.4508715307397,-95.2837859067458,2.599,3.099,3.379,3.439,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3245,Pilot Travel Center #245,"7961 Linglestown Road, Harrisburg, PA 17112",Harrisburg,PA,17112,40.3515987992726,-76.7164150452474,3.399,3.759,4.159,3.959,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3488,Pilot Travel Center #488,"921 N. IH 35, Cotulla, TX 78014",Cotulla,TX,78014,28.4526332211113,-99.2383016269836,2.679,3.129,3.499,3.799,fuel,USA,USD,MapUp,PilotJ,,,,y,,,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3489,Pilot Travel Center #489,"4401 32nd Avenue South, Grand Forks, ND 58201",Grand Forks,ND,58201,47.8880603148316,-97.0928589692421,2.899,3.399,3.679,3.699,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3247,Pilot Travel Center #247,"4403 East State Route 32, Crawfordsville, IN 47933",Crawfordsville,IN,47933,40.0460806801769,-86.821054535057,2.799,3.299,3.799,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3249,Pilot Travel Center #249,"820 Edwardsville Road, Troy, IL 62294",Troy,IL,62294,38.7315381976726,-89.908558806221,3.299,3.699,4.149,3.759,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3491,Pilot Travel Center #491,"3634 North Valley Pike, Harrisonburg, VA 22802",Harrisonburg,VA,22802,38.4803734425394,-78.8182020042297,3.159,3.629,4.019,3.899,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3492,Pilot Travel Center #492,"170 Valley Street, Caddo Valley, AR 71923",Caddo Valley,AR,71923,34.1866115004319,-93.070262,2.759,3.259,3.759,3.679,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3493,Pilot Travel Center #493,"113 Motel Drive, St. George, SC 29477",St. George,SC,29477,33.1939233787959,-80.6022252085983,2.899,3.399,3.839,3.659,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3252,Pilot Travel Center #252,"600 W MO-92, Kearney, MO 64060",Kearney,MO,64060,39.3686818745725,-94.374337390213,2.879,3.179,3.519,3.759,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3494,Pilot Travel Center #494,"1128 Duanesburg Road, Rotterdam, NY 12306",Rotterdam,NY,12306,42.7815666402577,-74.0288050816146,2.999,3.499,3.999,4.259,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3253,Pilot Travel Center #253,"600 Pennsville-Auburn Road, Carneys Point, NJ 08069",Carneys Point,NJ,8069,39.6811636068715,-75.4791738662704,2.959,3.459,3.959,4.199,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3495,Pilot Travel Center #495,"4126 Highway 21, Brooklyn, IA 52211",Brooklyn,IA,52211,41.6978451907765,-92.3590581865081,2.999,3.499,3.949,3.859,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3254,Pilot Travel Center #254,"650 Highway 299, Wildwood, GA 30757",Wildwood,GA,30757,34.9784838509665,-85.4139074441803,2.899,3.399,3.819,3.559,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3496,Pilot Travel Center #496,"2086 Atalissa Road, Atalissa, IA 52720",Atalissa,IA,52720,41.644246,-91.149972,,,,3.359,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3497,Pilot Travel Center #497,"130 Honda Drive, Lincoln, AL 35096",Lincoln,AL,35096,33.5930896849688,-86.1597647129669,2.749,3.249,3.749,3.559,fuel,USA,USD,MapUp,PilotJ,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
